filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
classics.0016.wav,-44.27275466918945,61.69477844238281,2.6563611030578613,48.666446685791016,-1.80740225315094,17.838680267333984,-5.446756839752197,8.692392349243164,-13.806241035461426,1.7977731227874756,-10.912557601928711,-6.360891819000244,-10.739214897155762,-0.5373128056526184,-6.3506269454956055,-1.585397720336914,-7.354747295379639,-4.943554878234863,-5.802234649658203,3.981426239013672,classics
classics.0017.wav,-48.386756896972656,73.26197814941406,21.526142120361328,42.155372619628906,1.4891330003738403,14.349812507629395,-18.48087501525879,4.097273349761963,-16.823318481445312,0.4319502115249634,-9.19288444519043,-4.537344455718994,-10.845613479614258,-0.1570974439382553,-9.408978462219238,-3.473151445388794,-7.874172210693359,-8.407833099365234,-8.777779579162598,0.7706355452537537,classics
classics.0018.wav,-171.96554565429688,88.14974212646484,-22.825416564941406,39.34428405761719,-5.423875331878662,13.941587448120117,-22.321495056152344,0.09393112361431122,-17.20676040649414,0.36853012442588806,-7.029922008514404,-3.2519350051879883,-8.63590145111084,-2.164177894592285,-7.90056037902832,-0.5483497977256775,-5.252063751220703,-8.102665901184082,-6.578585147857666,-4.253344535827637,classics
classics.0019.wav,-198.82611083984375,96.87228393554688,-22.657440185546875,37.746192932128906,-7.529482841491699,8.762495994567871,-24.791366577148438,-4.3232502937316895,-18.59536361694336,-8.468661308288574,-10.769169807434082,-3.2150719165802,-5.252601146697998,-7.040893077850342,-12.317022323608398,-2.2673022747039795,-7.2928547859191895,-13.942296981811523,-5.4003987312316895,-3.2202420234680176,classics
classics.0020.wav,-141.41534423828125,90.75086975097656,-24.075057983398438,36.68341064453125,-14.721888542175293,6.371600151062012,-20.582937240600586,-3.162386894226074,-19.38481330871582,-2.0581085681915283,-13.01555061340332,-2.060119390487671,-5.047767639160156,0.9792555570602417,-8.877321243286133,-0.6424583196640015,-7.4391188621521,-9.43019962310791,-3.360670566558838,-2.0788516998291016,classics
classics.0021.wav,-139.48452758789062,67.5708999633789,-18.854066848754883,35.639869689941406,-7.781493663787842,18.420581817626953,-9.647526741027832,2.6844115257263184,-18.759449005126953,-1.5418621301651,-4.025496959686279,2.5611908435821533,-11.337209701538086,-4.751805782318115,-5.437008857727051,3.713222026824951,-6.183326721191406,-7.4677300453186035,-7.93752384185791,4.2334723472595215,classics
classics.0022.wav,-133.82196044921875,88.9908218383789,-20.237741470336914,31.819862365722656,-12.9091157913208,8.072084426879883,-19.822378158569336,-6.326287269592285,-18.698362350463867,-4.048494815826416,-10.75725269317627,-3.226473093032837,-6.822502613067627,-0.010754154063761234,-11.703367233276367,-0.3227684199810028,-11.06416130065918,-10.427329063415527,-5.549647331237793,0.7442572712898254,classics
classics.0023.wav,-100.89593505859375,65.91275024414062,-21.71150016784668,29.09400749206543,-1.5304914712905884,9.757770538330078,3.5576488971710205,4.372929573059082,-2.166475772857666,5.882579326629639,-5.118401050567627,-3.7073965072631836,-7.678402900695801,1.2949512004852295,-6.8675079345703125,1.6259400844573975,-8.34175968170166,-2.423821210861206,-6.434218883514404,0.6529400944709778,classics
classics.0024.wav,-54.4090690612793,81.92020416259766,-10.994537353515625,13.360039710998535,-7.757143020629883,0.32950809597969055,-0.4696912169456482,2.349613666534424,-6.188968181610107,1.3995307683944702,-3.3319146633148193,0.699528157711029,-5.833043098449707,-0.6689977645874023,-14.894037246704102,-1.1982707977294922,-8.824481964111328,-2.7910473346710205,-8.867229461669922,-0.3613034188747406,classics
classics.0025.wav,-68.15716552734375,79.8329849243164,-7.511610507965088,15.671834945678711,-0.580543577671051,2.073619842529297,-1.0329174995422363,2.9514176845550537,-5.092629909515381,1.671654224395752,-3.1508278846740723,0.5022677183151245,-6.886651992797852,0.8595574498176575,-10.723039627075195,0.24681665003299713,-10.322505950927734,-3.14514422416687,-8.64216136932373,1.0352871417999268,classics
classics.0026.wav,-68.65658569335938,81.53266143798828,-8.275875091552734,22.262855529785156,6.083523750305176,2.436767101287842,4.366818904876709,4.612626552581787,-6.046698093414307,-1.5099645853042603,-5.025169372558594,2.776312828063965,-7.361084461212158,-1.0688074827194214,-10.81186580657959,0.5891422629356384,-9.40369987487793,-1.8061407804489136,-7.68120002746582,1.9424958229064941,classics
classics.0027.wav,-78.76980590820312,96.82764434814453,-14.25875473022461,19.601396560668945,4.512600421905518,0.7363085746765137,-2.842133045196533,3.668950319290161,-3.1487114429473877,-2.5757317543029785,-2.985557794570923,-0.08383865654468536,-6.106644630432129,1.815879225730896,-6.128770351409912,1.0434056520462036,-9.031085968017578,-4.4275922775268555,-9.354805946350098,-3.520765781402588,classics
classics.0028.wav,-166.42465209960938,67.21276092529297,4.025938510894775,23.633319854736328,14.519946098327637,16.985570907592773,0.11334200203418732,4.0413737297058105,-9.952094078063965,7.6277642250061035,1.0924220085144043,4.631254196166992,-4.487104892730713,-1.3128633499145508,-8.201736450195312,2.517669439315796,-7.065685749053955,-2.500757932662964,-7.88259744644165,1.0608829259872437,classics
classics.0029.wav,-172.93365478515625,79.72606658935547,10.062776565551758,22.5640926361084,9.964299201965332,12.391046524047852,-3.7524373531341553,4.979238510131836,-10.07321834564209,2.1518912315368652,-9.788668632507324,-2.9205591678619385,-5.008205413818359,0.4907560646533966,-12.092016220092773,-1.5813393592834473,-7.677186965942383,-7.9643964767456055,-6.1657891273498535,-0.258928507566452,classics
classics.0030.wav,-164.13026428222656,82.79276275634766,15.455483436584473,23.617948532104492,5.048460006713867,7.580606460571289,-6.606926918029785,4.926454067230225,-9.752241134643555,1.8522926568984985,-7.702174663543701,-0.9701167345046997,-5.426639080047607,1.8027937412261963,-9.2521390914917,-1.874513030052185,-8.1282958984375,-6.641490459442139,-4.561914920806885,-1.2369505167007446,classics
classics.0031.wav,-187.6400146484375,63.71620178222656,17.35588836669922,19.52350616455078,21.96183204650879,20.72781753540039,0.36647987365722656,9.067604064941406,-1.3748077154159546,8.851156234741211,-2.5038394927978516,3.4365787506103516,-4.26126766204834,2.306598663330078,-4.6212077140808105,3.754817485809326,-4.2253007888793945,-2.2457687854766846,-7.221862316131592,3.680495500564575,classics
classics.0032.wav,-139.37460327148438,81.8526382446289,7.957072734832764,19.61034393310547,1.8806965351104736,8.61920166015625,-5.287178993225098,6.536081790924072,-7.977750778198242,6.223138809204102,-4.565209865570068,4.25608491897583,-5.411027908325195,-1.8158807754516602,-8.298583030700684,-4.085826396942139,-11.055017471313477,-3.808835506439209,-8.474644660949707,-1.1800403594970703,classics
classics.0033.wav,-108.57915496826172,55.5446891784668,-2.2040579319000244,31.121234893798828,3.952512741088867,8.769679069519043,0.06335024535655975,13.224942207336426,-0.5632743239402771,5.084716796875,-3.5872561931610107,-3.0508038997650146,-9.234688758850098,-4.482508182525635,-8.026410102844238,-0.30242711305618286,-9.919883728027344,-7.222570896148682,-5.16423225402832,-2.7555267810821533,classics
classics.0034.wav,-129.115478515625,59.80086898803711,-8.569907188415527,36.73582077026367,3.2078542709350586,11.592997550964355,-2.2768912315368652,10.42367935180664,0.199773371219635,5.41973876953125,-0.6546757817268372,-0.3715742528438568,-9.722465515136719,-6.580175399780273,-9.030567169189453,0.5540378093719482,-7.210662841796875,-3.0563833713531494,-2.1573116779327393,-1.4573758840560913,classics
classics.0035.wav,-63.8474235534668,56.421627044677734,2.5221879482269287,27.62403106689453,-3.0039424896240234,7.076004981994629,-1.1332392692565918,6.479480743408203,-5.837581157684326,4.216392517089844,-3.2101993560791016,-2.478975296020508,-8.925640106201172,-1.3181763887405396,-7.892414569854736,-0.5890445113182068,-8.169133186340332,-4.670019626617432,-5.857147693634033,-2.6938531398773193,classics
classics.0036.wav,-78.49403381347656,48.578731536865234,-4.556768417358398,28.05367660522461,3.428896188735962,11.263822555541992,-3.767544746398926,7.985154628753662,-5.620090961456299,3.669361114501953,-3.3627419471740723,2.2590177059173584,-8.02608871459961,0.3023861348628998,-7.630909442901611,-3.197861433029175,-7.343102931976318,-8.624744415283203,-7.437867164611816,-0.8713951110839844,classics
classics.0037.wav,-94.5977554321289,45.984500885009766,3.441349983215332,30.2418212890625,5.684396743774414,9.528451919555664,-1.8033356666564941,11.943005561828613,-3.2172505855560303,4.21040153503418,-4.344662666320801,-3.63781476020813,-9.942983627319336,-0.38291189074516296,-5.895142078399658,-1.2011200189590454,-9.254230499267578,-5.218227386474609,-6.587648391723633,-5.220972537994385,classics
classics.0038.wav,-133.85476684570312,56.73049545288086,2.0609757900238037,32.10169219970703,5.805850982666016,8.43243408203125,1.8486275672912598,9.323394775390625,-2.573638677597046,4.885376930236816,-3.5952951908111572,-2.141559362411499,-6.35483455657959,0.6507685780525208,-4.985559463500977,-0.19910788536071777,-4.414155006408691,-3.645575523376465,-6.411994457244873,-5.3598952293396,classics
classics.0039.wav,-100.49032592773438,77.92154693603516,-6.478507041931152,33.14529037475586,3.9528400897979736,7.655979633331299,-2.8408048152923584,2.046891450881958,-5.670396327972412,2.037729024887085,2.427797794342041,2.779914617538452,-6.330238342285156,1.363055944442749,-9.632246017456055,1.2996138334274292,-6.95693826675415,-5.428675651550293,-5.342288494110107,-0.5935724973678589,classics
classics.0040.wav,-106.9302749633789,69.13932800292969,-0.5965132713317871,29.987714767456055,6.750695705413818,9.637563705444336,-2.7955875396728516,4.222141742706299,-4.187876224517822,2.1813807487487793,1.5951218605041504,1.201693058013916,-6.733021259307861,1.363964557647705,-6.6095991134643555,0.8071624040603638,-5.542917728424072,-3.9423792362213135,-6.286758899688721,-2.0768957138061523,classics
classics.0041.wav,-109.25702667236328,65.09988403320312,-3.9192862510681152,32.61515426635742,6.861400127410889,6.2038726806640625,-0.9720397591590881,5.571788311004639,-0.8822342753410339,7.377365589141846,-1.3986108303070068,-2.0842056274414062,-9.13018798828125,-1.3022993803024292,-7.5819501876831055,0.23233726620674133,-6.439779758453369,-4.727714538574219,-6.017520427703857,-6.02512264251709,classics
classics.0042.wav,-103.28298950195312,77.19636535644531,-9.239373207092285,31.652782440185547,5.883558750152588,7.411499500274658,-5.065402507781982,1.8699746131896973,-4.038811206817627,3.040771007537842,1.1237587928771973,0.44396498799324036,-8.208048820495605,1.2335952520370483,-7.731339931488037,1.4406356811523438,-6.957242965698242,-5.025401592254639,-6.107960224151611,-1.9896254539489746,classics
classics.0043.wav,-124.94107818603516,56.80397033691406,-0.4946872591972351,25.96781349182129,-6.491735935211182,8.039072036743164,1.1636406183242798,14.049050331115723,-2.0819509029388428,3.9096908569335938,-5.13382625579834,-2.0617756843566895,-6.289969444274902,-4.06463623046875,-7.301505088806152,-1.660504937171936,-4.763149738311768,-5.159626007080078,-4.203171730041504,-3.0845634937286377,classics
classics.0044.wav,-98.07330322265625,67.85712432861328,-13.167535781860352,28.27794647216797,1.3229641914367676,8.174171447753906,-3.1860742568969727,10.067212104797363,-6.787355899810791,0.9630910158157349,-0.32438501715660095,2.6980855464935303,-6.119504451751709,-1.6443082094192505,-7.965636253356934,-2.4867453575134277,-3.2713699340820312,-5.722631454467773,-3.6435835361480713,-1.5315574407577515,classics
classics.0045.wav,-81.51068878173828,67.08975219726562,-6.652430057525635,24.948040008544922,0.6886630654335022,6.859588146209717,-2.6711676120758057,8.128416061401367,-7.147603511810303,3.033115863800049,0.933455228805542,2.8671765327453613,-5.003026008605957,-1.088442087173462,-8.251387596130371,-1.4503556489944458,-2.8296687602996826,-5.815565586090088,-3.5726044178009033,-4.242300987243652,classics
classics.0046.wav,-83.15953826904297,50.554710388183594,5.994435787200928,23.398517608642578,-3.5372719764709473,5.393349647521973,1.6268008947372437,13.290064811706543,-1.7759634256362915,2.787466287612915,-6.3690056800842285,-2.056410074234009,-7.272483825683594,-2.80110239982605,-8.181859016418457,-1.3928630352020264,-5.658411502838135,-8.08197021484375,-5.736541748046875,-2.2652764320373535,classics
classics.0047.wav,-86.03993225097656,68.0611801147461,-9.805741310119629,24.864381790161133,2.452493906021118,8.505297660827637,-5.19675350189209,6.6614766120910645,-7.257131099700928,3.196503162384033,3.5747900009155273,4.612486362457275,-5.44047737121582,-0.5224145650863647,-9.65561294555664,-1.9591171741485596,-1.1756983995437622,-5.505453109741211,-0.9179856181144714,-2.6874258518218994,classics
classics.0048.wav,-196.11346435546875,78.94291687011719,-11.558507919311523,33.78399658203125,-10.56387996673584,19.649742126464844,-2.181727647781372,4.725637435913086,-13.414339065551758,0.04115865379571915,-3.161991834640503,3.899238109588623,-6.463659763336182,-0.10223574191331863,-5.810562610626221,3.0246071815490723,-6.4299235343933105,-4.571644306182861,-8.366395950317383,1.836347222328186,classics
classics.0049.wav,-174.04824829101562,99.81253814697266,-7.990340709686279,32.063446044921875,-10.553488731384277,15.646045684814453,-9.953018188476562,-0.7751280665397644,-20.089576721191406,-1.4590381383895874,-3.8868212699890137,0.5985049605369568,-6.652787208557129,-0.09494584798812866,-8.666633605957031,2.69327449798584,-6.1140055656433105,-7.356412410736084,-8.357337951660156,1.2926079034805298,classics
classics.0050.wav,-170.93670654296875,94.76848602294922,-19.62833595275879,31.708019256591797,-13.018078804016113,14.33046817779541,-12.602981567382812,1.4267512559890747,-13.45316219329834,1.0586400032043457,-8.344173431396484,-3.3416450023651123,-5.634387016296387,3.1535022258758545,-6.635242462158203,-0.3336144685745239,-5.998989582061768,-5.392003536224365,-10.747157096862793,-0.7040292620658875,classics
classics.0051.wav,-177.20420837402344,105.34957122802734,-18.122085571289062,32.785667419433594,-6.146379470825195,9.11013412475586,-11.357068061828613,1.1735445261001587,-22.32729148864746,-3.5982344150543213,-4.91078519821167,-1.8121843338012695,-7.134714603424072,-0.174940288066864,-9.796479225158691,0.19102799892425537,-6.326503276824951,-6.66949462890625,-6.182877540588379,1.286099910736084,classics
classics.0052.wav,-187.0518035888672,105.38194274902344,-11.129347801208496,30.875171661376953,-7.981698036193848,13.783604621887207,-12.022356986999512,0.03413761034607887,-17.253589630126953,-2.2166476249694824,-5.078514099121094,1.0769094228744507,-8.439435958862305,-0.8297666907310486,-6.8163251876831055,3.399470329284668,-6.271450042724609,-6.434213638305664,-7.25425386428833,0.15577267110347748,classics
classics.0053.wav,-62.307044982910156,53.13260269165039,-4.106036186218262,27.981035232543945,-2.8713531494140625,13.145881652832031,-7.638234615325928,5.933492183685303,-5.140679836273193,6.166195869445801,-0.5870135426521301,2.648599147796631,-6.427340030670166,-0.10498103499412537,-8.075082778930664,-4.411839962005615,-7.221668243408203,-6.009124279022217,-7.813391208648682,-0.6212441325187683,classics
classics.0054.wav,-65.32794189453125,58.416229248046875,0.6238157153129578,32.283775329589844,1.8520190715789795,3.7703182697296143,-6.345366477966309,5.279022216796875,-9.794618606567383,2.266618013381958,-5.733051776885986,-2.399625301361084,-2.2605297565460205,4.726691722869873,-8.50070571899414,4.16867733001709,-0.30819857120513916,-8.696516036987305,-4.323653221130371,-0.1354157030582428,classics
classics.0055.wav,-47.60580825805664,53.97906494140625,-1.002876877784729,27.454490661621094,-2.647392511367798,9.919883728027344,-7.227488994598389,4.217679977416992,-8.00773811340332,2.742851972579956,-2.6966052055358887,3.226608991622925,-3.033148765563965,2.8278260231018066,-5.627086639404297,-0.913332998752594,-5.429867744445801,-5.014278888702393,-5.003665447235107,-2.3374993801116943,classics
classics.0056.wav,-61.77939987182617,51.69069290161133,-0.5141052007675171,26.72484588623047,-0.3550756275653839,9.804594993591309,-6.279679298400879,6.63294792175293,-7.026656150817871,4.263118743896484,-1.5557074546813965,3.0341498851776123,-4.518675327301025,0.6432198286056519,-8.976710319519043,0.9397160410881042,-5.1927666664123535,-5.630056381225586,-2.95992112159729,-0.4678981602191925,classics
classics.0057.wav,-59.15188980102539,58.988094329833984,-0.22008880972862244,26.692520141601562,1.4114047288894653,7.186371803283691,-6.359537124633789,5.059743881225586,-10.802566528320312,1.6921203136444092,-4.637243747711182,-0.23897366225719452,-4.353639602661133,1.0999785661697388,-10.124336242675781,1.5378721952438354,-7.6286444664001465,-8.853034019470215,-2.2081186771392822,-0.8007945418357849,classics
classics.0058.wav,-118.66451263427734,60.65211868286133,-17.857770919799805,47.15137481689453,-3.348034143447876,20.384347915649414,-1.7779057025909424,8.714823722839355,-9.645758628845215,-3.441628932952881,-9.776357650756836,2.5469565391540527,-4.384332180023193,1.9921364784240723,-2.4446675777435303,-0.14087027311325073,-11.640974044799805,-4.152690410614014,-5.7685136795043945,0.1690225601196289,classics
classics.0059.wav,-73.29615020751953,77.70328521728516,5.763054370880127,39.2153205871582,8.420561790466309,13.344396591186523,-2.138657808303833,-0.36508864164352417,-7.543430805206299,-1.8065154552459717,-7.739733695983887,0.2658650279045105,-2.3460612297058105,-0.45826244354248047,-8.585423469543457,0.9982274174690247,-5.695695400238037,-3.0530152320861816,-5.554238319396973,-1.1163524389266968,classics
classics.0060.wav,-67.73467254638672,61.4926872253418,0.9285245537757874,42.29291534423828,4.760900020599365,16.90947151184082,-0.6063495874404907,7.143130779266357,-4.240076541900635,-1.330954909324646,-4.5443644523620605,2.8790669441223145,-2.8296878337860107,1.3466500043869019,-4.6632304191589355,-0.5873959064483643,-6.99826717376709,-2.1413843631744385,-3.449171781539917,2.3970251083374023,classics
classics.0061.wav,-58.09905242919922,71.76241302490234,2.647271156311035,39.62963104248047,10.094137191772461,12.37722396850586,-2.9085044860839844,-1.048050045967102,-5.789620876312256,0.4373892843723297,-6.031877040863037,0.9015352725982666,-3.4313502311706543,-1.2083842754364014,-8.767656326293945,-0.021445678547024727,-6.828638076782227,-2.169154405593872,-5.124550819396973,-0.5134642124176025,classics
classics.0062.wav,-73.9623794555664,72.22085571289062,11.916604995727539,40.45317840576172,11.136674880981445,13.207071304321289,-1.5318210124969482,1.0537444353103638,-6.429092884063721,-3.062840700149536,-10.288204193115234,-0.5762358903884888,-2.790147304534912,-1.5092580318450928,-9.611454010009766,0.23489981889724731,-5.66721248626709,-2.252026319503784,-6.514654159545898,-0.8404845595359802,classics
classics.0063.wav,-144.3077850341797,55.10031509399414,5.012327671051025,23.129745483398438,0.4583454430103302,15.646221160888672,1.1953802108764648,9.152974128723145,-5.025539398193359,-0.5500009059906006,-5.72016716003418,4.424903392791748,-6.770354747772217,-2.065274238586426,-3.936126947402954,-0.8857066631317139,-2.461090326309204,-0.5539491176605225,-9.7190523147583,-5.532356262207031,classics
classics.0064.wav,-121.6174087524414,72.57300567626953,5.975438594818115,25.15321922302246,3.2490711212158203,7.951456069946289,-5.730820655822754,8.677953720092773,-5.4907917976379395,0.005661541596055031,-5.670718193054199,-1.319169282913208,-4.382272243499756,3.633509874343872,-8.184558868408203,0.5005494356155396,-1.8079557418823242,-8.00685977935791,-3.0410077571868896,-0.024106409400701523,classics
classics.0065.wav,-116.62252044677734,67.17070770263672,5.10228967666626,25.699979782104492,5.076333999633789,8.945645332336426,-7.013072967529297,7.219860076904297,-5.243606090545654,-1.8417683839797974,-7.647754192352295,-0.48427727818489075,-4.645559787750244,2.8914027214050293,-8.834068298339844,-1.5419878959655762,-3.0766165256500244,-5.9382500648498535,-3.704292058944702,1.2033467292785645,classics
classics.0066.wav,-118.70872497558594,69.4739761352539,6.834989070892334,17.184240341186523,-5.466579914093018,12.151347160339355,-0.6925408244132996,9.003480911254883,-5.118159294128418,-2.6663777828216553,-7.242741584777832,1.3738770484924316,-4.046230316162109,1.5059001445770264,-6.887557029724121,-4.8304009437561035,-6.297135353088379,-4.182233810424805,-3.860560655593872,-2.2998437881469727,classics
classics.0067.wav,-98.54464721679688,68.69019317626953,6.376890659332275,23.697242736816406,0.84481281042099,9.037425994873047,-6.972858905792236,3.827892780303955,-7.825434684753418,-1.0785237550735474,-5.717968463897705,0.5523640513420105,-3.2493834495544434,5.714951992034912,-7.196128845214844,-4.3366193771362305,-6.261691570281982,-7.627984046936035,-7.264825344085693,-3.664362907409668,classics
classics.0068.wav,-185.88414001464844,55.33456802368164,27.405136108398438,41.74614715576172,15.103142738342285,-0.7660567164421082,-5.394654750823975,17.04535675048828,-7.14921236038208,4.344761848449707,-1.4432567358016968,1.2902028560638428,1.813610553741455,1.495492935180664,-11.934529304504395,3.954026222229004,-4.946352958679199,7.828251838684082,-6.536651134490967,0.46537330746650696,classics
classics.0069.wav,-170.18771362304688,70.98416900634766,25.933181762695312,44.16168212890625,20.15561866760254,-1.1372144222259521,-9.26505184173584,17.49579620361328,-7.6274800300598145,2.409316301345825,-1.1652071475982666,-1.1235352754592896,-0.13943375647068024,3.2807345390319824,-12.149273872375488,6.530335903167725,-9.406414031982422,-3.6324336528778076,-1.6994880437850952,3.7155685424804688,classics
classics.0070.wav,-166.66046142578125,67.38545989990234,29.439924240112305,41.770103454589844,15.693702697753906,-4.220155715942383,-11.8596830368042,16.837444305419922,-8.280299186706543,4.135482311248779,-0.4949132204055786,-0.11322672665119171,2.6870875358581543,4.044320106506348,-10.780381202697754,7.71639347076416,-7.740622043609619,-0.926189661026001,-6.166727066040039,0.892929196357727,classics
classics.0071.wav,-156.3544464111328,61.34699630737305,21.343494415283203,42.65752029418945,9.67719841003418,-4.302695274353027,-9.550044059753418,19.508026123046875,-7.156101703643799,-0.37783029675483704,-4.657266139984131,-0.1447264701128006,-3.5746243000030518,1.1115630865097046,-9.87174129486084,5.249680042266846,-5.145381927490234,3.499020576477051,-6.3837432861328125,0.8240479826927185,classics
